Año,Municipio,Código de Municipio,Camiones,Furgonetas,Autobuses,Turismos,Motocicletas,Tractores industriales,Ciclomotores,Otros vehículos,Total vehículos
2022,Aliaguilla,16014,79,62,0,347,30,3,67,22,610
2022,Alicante/Alacant,3014,11440,11698,677,162244,34154,905,14931,1656,237705
2022,Alicante/Alacant ( municipio sin especificar) ,3000,1,0,0,8,2,0,0,0,11
2022,Alicún,4012,28,16,0,130,33,3,16,10,236
2022,Alicún de Ortega,18015,36,65,0,309,31,1,71,15,528
2022,Alija del Infantado,24003,31,27,0,424,50,2,76,13,623
2022,Alins,25017,39,49,0,144,16,0,2,12,262
2022,Alique,19019,2,0,0,7,0,0,0,0,9
2022,Aliseda,10018,155,166,1,912,86,8,140,47,1515
2022,Aliud,42016,2,2,0,23,3,0,0,1,31
2022,Alió,43010,36,33,0,276,49,0,19,11,424
2022,Aljaraque,21002,694,570,35,11777,1997,88,521,257,15939
2022,Aljucén,6009,9,23,0,186,16,5,18,7,264
2022,Alkiza,20006,23,58,0,196,32,4,7,13,333
2022,Allande,33001,162,242,0,1106,113,7,64,114,1808
2022,Allariz,32001,327,332,0,3666,405,48,257,110,5145
2022,Allepuz,44021,14,25,0,76,11,0,7,2,135
2022,Aller,33002,399,1275,10,5363,607,25,157,436,8272
2022,Allo,31012,72,68,8,593,43,2,40,18,844
2022,Alloza,44022,74,85,0,354,47,0,66,32,658
2022,Allueva,44023,3,3,0,13,4,0,1,3,27
2022,Allín/Allin,31011,88,104,0,510,65,4,27,38,836
2022,Almacelles,25019,539,365,1,3512,439,31,288,145,5320
2022,Almadenejos,13012,48,56,0,274,22,0,17,14,431
2022,Almadrones,19020,25,14,0,62,4,2,2,3,112
2022,Almadén,13011,397,377,19,2927,269,15,312,57,4373
2022,Almadén de la Plata,41009,141,96,0,703,82,2,101,28,1153
2022,Almagro,13013,644,511,0,4666,414,52,450,118,6855
2022,Almajano,42017,9,21,0,108,15,0,11,1,165
2022,Almaluez,42018,9,36,0,100,13,1,10,9,178
2022,Almansa,2009,1291,1144,44,12556,2052,398,1115,138,18738
2022,Almanza,24004,56,70,0,378,28,1,17,31,581
2022,Almaraz,10019,115,150,0,1207,191,7,94,48,1812
2022,Almaraz de Duero,49007,15,34,4,208,23,0,9,8,301
2022,"Almarcha, La",16015,56,44,0,324,29,28,27,17,525
2022,Almargen,29010,236,207,0,1257,139,30,206,53,2128
2022,Almarza,42019,81,101,0,442,44,0,22,18,708
2022,Almarza de Cameros,26012,3,9,0,22,3,0,1,3,41
2022,Almatret,25020,29,45,0,199,39,0,39,18,369
2022,Almazora/Almassora,12009,1735,1452,23,15115,2093,292,841,316,21867
2022,Almazul,42021,4,15,0,47,1,0,0,0,67
2022,Almazán,42020,397,386,10,3309,305,89,130,148,4774
2022,Almedina,13014,61,52,0,307,36,1,89,27,573
2022,Almedinilla,14004,303,506,0,1395,226,27,313,60,2830
2022,Almedíjar,12010,32,32,0,159,13,0,37,1,274
2022,Almegíjar,18016,47,56,0,211,20,0,22,20,376
2022,Almeida de Sayago,49008,55,32,0,259,32,1,31,11,421
2022,Almenar,25021,303,252,26,2017,348,11,195,100,3252
2022,Almenar de Soria,42022,25,37,0,189,18,4,10,15,298
2022,Almenara,12011,361,217,0,3446,414,56,463,47,5004
2022,Almenara de Adaja,47008,2,2,0,22,1,0,4,2,33
2022,Almenara de Tormes,37027,15,17,0,230,30,0,16,6,314
2022,Almendra,37028,8,11,0,85,5,0,2,5,116
2022,Almendral,6010,100,115,0,885,86,39,123,40,1388
2022,Almendral de la Cañada,45011,34,68,0,150,33,0,11,9,305
2022,Almendralejo,6011,1550,1958,13,18711,2099,221,1896,914,27362
2022,"Almendro, El",21003,58,31,0,464,41,0,83,16,693
2022,Almendros,16016,22,32,0,208,17,9,19,2,309
2022,Almensilla,41010,211,167,1,3207,472,6,216,50,4330
2022,Almeria ( municipio sin especificar) ,4000,0,1,0,0,2,0,0,0,3
2022,Almería,4013,7278,6902,307,91250,17246,444,9813,1219,134459
2022,Almiserà,46033,18,13,0,173,40,3,31,1,279
2022,Almochuel,50021,1,3,0,15,6,0,5,2,32
2022,Almodóvar del Campo,13015,419,589,2,3210,390,24,294,93,5021
2022,Almodóvar del Pinar,16017,46,49,0,273,40,2,34,12,456
2022,Almodóvar del Río,14005,319,353,1,4410,559,26,458,78,6204
2022,Almoguera,19021,110,120,24,714,80,9,74,40,1171
2022,Almogía,29011,291,301,0,1927,387,5,374,68,3353
2022,Almohaja,44018,2,3,0,7,0,0,0,0,12
2022,Almoharín,10020,109,152,2,1241,99,11,188,40,1842
2022,Almoines,46034,237,227,0,1455,417,44,260,12,2652
2022,"Almolda, La",50022,114,49,0,384,61,296,60,16,980
2022,Almonacid de Toledo,45012,90,95,0,555,51,22,39,32,884
2022,Almonacid de Zorita,19022,57,60,0,452,60,1,40,27,697
2022,Almonacid de la Cuba,50023,26,12,0,126,8,1,12,7,192
2022,Almonacid de la Sierra,50024,78,98,2,560,47,233,73,445,1536
2022,Almonacid del Marquesado,16018,53,52,10,265,17,0,29,20,446
2022,Almonaster la Real,21004,199,146,12,1118,110,2,103,43,1733
2022,Almonte,21005,1562,1382,204,11641,1123,80,1679,300,17971
2022,Almoradí,3015,1291,746,6,11369,1272,206,707,163,15760
2022,Almorox,45013,250,233,0,1328,147,12,138,63,2171
2022,Almoster,43011,80,114,0,915,285,1,63,24,1482
2022,Almudaina,3016,8,10,0,70,10,0,4,3,105
2022,Almudévar,22021,183,179,0,1433,177,11,154,100,2237
2022,"Almunia de Doña Godina, La",50025,524,336,2,3911,257,60,246,146,5482
2022,Almunia de San Juan,22022,51,62,0,427,85,5,70,15,715
2022,Almuniente,22023,75,68,0,388,40,3,28,40,642
2022,Almuradiel,13016,77,88,0,483,50,3,34,14,749
2022,Almussafes,46035,439,295,0,6080,706,18,335,76,7949
2022,Almuñécar,18017,1492,1904,41,12804,5931,112,3228,273,25785
2022,Almàssera,46032,256,206,2,3592,706,5,237,37,5041
2022,Almáchar,29009,202,124,3,842,221,7,268,25,1692
2022,Almócita,4014,35,17,0,107,10,2,18,17,206
2022,Alobras,44019,15,23,0,53,4,0,1,2,98
2022,Alocén,19023,11,11,0,95,13,0,7,5,142
2022,Alonsotegi,48912,169,191,3,1515,173,12,34,31,2128
2022,Alosno,21006,194,153,0,2124,218,7,299,59,3054
2022,Alovera,19024,398,516,0,7798,1017,92,292,113,10226
2022,Alozaina,29013,185,262,0,1135,209,2,216,65,2074
2022,Alp,17006,181,190,3,949,272,12,55,107,1769
2022,Alpandeire,29014,36,30,0,116,17,0,18,25,242
2022,Alpanseque,42023,2,13,0,41,3,0,3,2,64
2022,Alpartir,50026,54,42,0,307,10,1,38,6,458
2022,Alpedrete,28010,435,641,5,8121,1108,43,226,115,10694
2022,Alpens,8004,31,47,0,157,54,0,10,20,319
2022,Alpera,2010,213,173,0,1202,130,12,203,49,1982
2022,Alpeñés,44020,1,3,0,21,0,0,0,2,27
2022,Alpicat,25023,342,357,11,3353,681,45,191,110,5090
2022,Alpuente,46036,82,73,0,414,67,2,62,22,722
2022,Alpujarra de la Sierra,18904,192,170,0,579,80,0,59,62,1142
2022,"Alqueria d'Asnar, l'",3017,60,29,0,320,59,1,28,6,503
2022,"Alqueria de la Comtessa, l'",46037,165,107,0,969,165,37,160,7,1610
2022,Alquerías del Niño Perdido,12901,378,272,1,2590,356,104,309,35,4045
2022,Alquife,18018,43,60,7,474,81,12,65,7,749
2022,Alquézar,22024,43,49,0,178,34,0,9,19,332
2022,Alsodux,4015,9,8,0,70,9,1,20,3,120
2022,Alt Àneu,25024,58,65,1,224,48,0,14,26,436
2022,Altable,9013,5,2,0,45,9,0,1,3,65
2022,Altafulla,43012,195,267,1,2762,639,7,224,74,4169
2022,Altarejos,16019,21,32,0,180,19,0,13,8,273
2022,Altea,3018,1402,1816,38,15412,3831,27,1931,263,24720
2022,Altorricón,22025,172,169,0,989,120,35,146,53,1684
2022,"Altos, Los",9014,49,38,0,141,21,22,4,17,292
2022,Altsasu/Alsasua,31010,456,508,0,3854,324,63,142,158,5505
2022,Altura,12012,353,286,0,1829,262,7,424,48,3209
2022,Altzaga,20906,12,12,0,83,12,0,4,4,127
2022,Altzo,20007,49,45,0,287,51,0,12,25,469
2022,Alustante,19027,9,29,0,128,11,0,11,10,198
2022,Alzira,46017,2064,1511,18,23829,3717,436,2303,203,34081
2022,Alàs i Cerc,25005,46,68,0,264,39,1,12,17,447
2022,Alájar,21001,199,92,0,477,63,0,59,23,913
2022,Alía,10017,105,157,0,400,26,0,33,23,744
2022,Alòs de Balaguer,25022,15,21,0,99,40,1,12,6,194
2022,Amavida,5012,18,25,0,74,9,0,7,6,139
2022,Amayuelas de Arriba,34009,2,8,0,30,9,0,5,3,57
2022,Ambel,50027,29,43,0,141,26,0,29,13,281
2022,Ambite,28011,26,42,0,322,39,3,12,13,457
2022,Amer,17007,133,295,1,1343,202,12,89,41,2116
2022,Ames,15002,789,982,2,16841,1578,39,526,216,20973
2022,"Ametlla de Mar, L'",43013,595,552,0,3954,812,14,686,136,6749
2022,"Ametlla del Vallès, L'",8005,481,677,0,5310,1540,86,378,171,8643
2022,Ameyugo,9016,9,13,0,81,10,1,2,12,128
2022,Amezketa,20008,93,107,0,607,158,0,47,61,1073
2022,Amieva,33003,51,66,0,331,45,0,54,35,582
2022,Amoeiro,32002,146,123,1,1710,158,22,139,55,2354
2022,Amorebieta-Etxano,48003,986,961,58,9951,4239,199,210,304,16908
2022,Amoroto,48004,34,26,0,258,50,2,37,11,418
2022,"Ampolla, L'",43906,261,253,1,1925,267,20,221,64,3012
2022,Amposta,43014,1864,1544,8,11098,1427,248,845,414,17448
2022,Ampudia,34010,49,49,0,390,43,6,19,22,578
2022,Ampuero,39002,216,240,10,2660,321,17,155,63,3682
2022,Amurrio,1002,456,565,84,5291,593,39,220,206,7454
2022,Amusco,34011,43,36,0,302,39,1,12,14,447
2022,Amusquillo,47009,6,8,0,76,3,1,4,1,99
2022,Améscoa Baja,31013,75,143,0,449,32,2,13,33,747
2022,Anadón,44024,2,6,0,26,5,0,6,1,46
2022,Anaya,40017,8,12,0,91,13,2,1,12,139
2022,Anaya de Alba,37029,10,14,0,143,7,1,7,2,184
2022,Anchuelo,28012,65,86,0,780,101,17,26,30,1105
2022,Anchuras,13017,39,68,0,163,25,0,15,9,319
2022,Ancín/Antzin,31014,52,44,0,239,39,1,12,25,412
2022,Andavías,49009,14,25,0,300,29,0,19,12,399
2022,Andilla,46038,43,53,0,221,33,0,17,13,380
2022,Andoain,20009,550,612,88,6984,998,29,160,161,9582
2022,Andorra,44025,483,435,20,4275,472,54,249,124,6112
2022,Andosilla,31015,275,203,0,1607,142,67,98,53,2445
2022,Andratx,7005,1007,1059,17,9446,2522,11,1229,114,15405
2022,Andújar,23005,1956,2019,16,17564,2604,419,2826,305,27709
2022,Anento,50028,10,9,0,65,11,14,7,4,120
2022,Anglesola,25027,204,203,5,980,147,69,120,44,1772
2022,Anglès,17008,296,386,0,3003,539,17,193,102,4536
2022,Anguciana,26013,27,20,1,298,46,3,17,16,428
2022,Anguiano,26014,57,86,0,219,34,2,19,21,438
2022,Anguita,19032,19,32,0,111,14,0,5,9,190
2022,Anguix,9017,25,8,0,114,3,0,5,3,158
2022,Angón,19031,1,1,0,5,1,0,1,0,9
2022,Angüés,22027,42,57,0,300,32,6,31,16,484
2022,Anievas,39003,11,44,0,191,32,0,18,13,309
2022,Aniñón,50029,94,114,0,297,29,0,16,29,579
2022,Anna,46039,229,134,0,1387,202,2,321,18,2293
2022,Anoeta,20010,139,152,0,1023,141,16,29,94,1594
2022,Anquela del Ducado,19033,6,8,0,24,2,0,2,1,43
2022,Anquela del Pedregal,19034,0,11,0,16,5,0,0,3,35
2022,Ansoáin/Antsoain,31016,439,499,10,5412,757,43,218,158,7536
2022,Ansó,22028,52,47,0,215,27,1,11,16,369
2022,Antas,4016,606,463,0,2396,292,946,243,120,5066
2022,Antas de Ulla,27003,97,148,13,1301,104,18,85,41,1807
2022,Antella,46040,83,40,7,710,85,0,233,5,1163
2022,Antequera,29015,2528,2192,38,21842,3887,881,3798,426,35592
2022,Antigua,35003,1479,1080,11,6553,853,11,259,323,10569
2022,"Antigua, La",24005,39,22,0,290,21,16,42,5,435
2022,Antigüedad,34012,22,33,0,209,22,0,11,4,301
2022,Antillón,22029,25,24,0,90,11,0,9,4,163
2022,Antzuola,20011,75,110,0,1110,143,1,17,47,1503
2022,Anue,31017,54,74,0,283,22,9,5,8,455
2022,Aoiz/Agoitz,31019,146,154,6,1364,136,10,33,32,1881
2022,Arabayona de Mógica,37031,28,25,0,276,22,5,15,11,382
2022,Aracena,21007,798,458,40,4318,557,33,325,168,6697
2022,Arafo,38004,1045,659,1,2942,320,32,72,120,5191
2022,Aragüés del Puerto,22032,8,16,0,58,8,0,6,4,100
2022,Arahal,41011,1151,789,56,10038,1395,92,1448,206,15175
2022,Arahuetes,40019,5,3,0,20,2,0,5,2,37
2022,Araitz,31020,69,106,7,301,41,13,14,23,574
2022,Arakaldo,48005,10,23,0,98,13,2,3,7,156
2022,Arakil,31025,94,136,0,673,66,7,35,46,1057
2022,Arama,20012,18,24,0,112,22,12,4,89,281
2022,Aramaio,1003,76,137,2,859,89,0,28,46,1237
2022,Aranarache/Aranaratxe,31021,9,12,0,51,1,1,1,4,79
2022,Arancón,42024,15,13,0,66,3,0,2,2,101
2022,Aranda de Duero,9018,1612,1662,28,17302,1833,640,911,463,24451
2022,Aranda de Moncayo,50031,22,24,0,83,9,0,15,8,161
2022,Arandilla,9019,24,27,0,113,4,3,9,7,187
2022,Arandilla del Arroyo,16020,1,10,0,21,5,0,0,5,42
2022,Aranga,15003,110,120,1,1282,81,9,78,37,1718
2022,Aranguren,31023,742,1013,1,6101,1116,94,203,283,9553
2022,Aranjuez,28013,1517,1759,45,27343,2827,106,1703,214,35514
2022,Arano,31024,10,30,0,86,39,1,7,4,177
2022,Arantza,31022,51,112,0,350,57,9,26,14,619
2022,Arantzazu,48006,17,28,0,213,25,7,0,7,297
2022,Aranzueque,19036,39,59,0,291,29,2,14,11,445
2022,Arapiles,37032,48,38,1,543,83,7,16,54,790
2022,Aras,31026,13,29,1,101,11,1,5,11,172
2022,Aras de los Olmos,46041,67,52,0,181,27,4,12,5,348
2022,Arauzo de Miel,9020,48,43,9,223,23,7,23,28,404
2022,Arauzo de Salce,9021,8,5,0,33,7,0,1,8,62
2022,Arauzo de Torre,9022,9,8,0,61,12,0,7,5,102
2022,Arañuel,12013,15,8,0,90,11,0,8,2,134
2022,Arbancón,19037,28,42,0,124,13,1,3,8,219
2022,Arbeca,25029,270,218,0,1474,184,3,185,68,2402
2022,Arbeteta,19038,3,14,0,20,8,0,4,0,49
2022,Arbizu,31027,94,104,0,665,37,13,17,40,970
2022,Arbo,36001,160,173,0,2031,242,18,212,85,2921
2022,Arboleas,4017,277,347,13,2968,266,92,187,129,4279
2022,Arbolí,43015,17,33,0,97,29,0,9,13,198
2022,"Arboç, L'",43016,297,275,0,3008,453,24,141,67,4265
2022,Arbúcies,17009,519,567,17,3395,596,5,276,110,5485
2022,Arcas,16905,98,150,0,1142,250,15,39,42,1736
2022,Arce/Artzi,31028,36,70,0,161,21,0,2,5,295
2022,Arcediano,37033,2,3,0,85,4,0,3,2,99
2022,Arcenillas,49010,43,44,0,299,46,5,9,8,454
2022,Archena,30009,1231,924,71,10052,1273,184,1633,162,15530
2022,Archidona,29017,533,639,2,4919,553,21,705,116,7488
2022,Arcicóllar,45015,51,51,0,617,61,9,36,13,838
2022,"Arco, El",37034,6,3,0,64,10,0,0,1,84
2022,Arconada,34015,3,7,0,49,1,1,3,3,67
2022,Arcones,40020,24,30,0,126,6,4,4,14,208
2022,Arcos,9023,64,81,0,1074,169,3,11,38,1440
2022,Arcos de Jalón,42025,134,155,0,873,93,0,80,54,1389
2022,Arcos de la Frontera,11006,1498,972,37,15784,2427,196,3104,273,24291
2022,Arcos de la Polvorosa,49011,19,33,0,196,37,0,38,4,327
2022,Arcos de la Sierra,16022,16,21,0,52,5,0,3,1,98
2022,Arcos de las Salinas,44026,20,30,0,50,8,0,2,4,114
2022,"Arcos, Los",31029,81,85,0,680,68,9,51,29,1003
2022,Ardales,29018,227,252,0,1146,211,37,212,44,2129
2022,Ardisa,50033,5,5,0,49,11,1,4,0,75
2022,Ardón,24006,78,40,0,410,35,1,40,11,615
2022,Areatza,48093,56,79,0,614,50,1,6,20,826
2022,Arellano,31030,28,26,0,108,11,0,1,1,175
2022,"Arenal, El",5013,138,126,2,500,47,3,22,29,867
2022,Arenales de San Gregorio,13903,49,21,0,348,55,3,46,6,528
2022,Arenas,29019,182,269,3,782,223,5,184,17,1665
2022,Arenas de Iguña,39004,126,173,14,1095,155,9,143,33,1748
2022,Arenas de San Juan,13018,103,81,0,648,64,1,111,29,1037
2022,Arenas de San Pedro,5014,504,551,1,3541,578,15,393,134,5717
2022,Arenas del Rey,18020,184,220,0,966,176,6,149,30,1731
2022,Arenillas,42026,14,8,0,42,3,0,1,4,72
2022,Arenillas de Riopisuerga,9024,18,16,0,133,7,7,6,9,196
2022,Arens de Lledó,44027,39,36,0,104,17,0,14,5,215
2022,Arenys de Mar,8006,572,603,0,7336,2174,14,619,133,11451
2022,Arenys de Munt,8007,481,560,1,4603,1459,5,364,119,7592
2022,Arenzana de Abajo,26015,34,33,0,156,23,1,24,5,276
2022,Arenzana de Arriba,26016,7,3,0,20,1,0,1,1,33
2022,Ares,15004,117,121,0,3492,328,1,228,49,4336
2022,Ares del Maestrat,12014,30,59,0,119,13,1,1,9,232
2022,Areso,31031,29,55,0,167,11,2,5,8,277
2022,Aretxabaleta,20013,214,291,0,3434,363,8,81,133,4524
2022,Arevalillo,5015,17,6,0,58,0,0,2,7,90
2022,Arevalillo de Cega,40021,5,8,0,22,4,0,1,3,43
2022,Argamasilla de Alba,13019,608,455,14,4231,413,105,745,114,6685
2022,Argamasilla de Calatrava,13020,471,441,9,3449,466,139,355,72,5402
2022,Arganda del Rey,28014,2849,3278,76,29434,3134,291,874,606,40542
2022,Arganza,24007,60,80,0,607,68,0,55,16,886
2022,Argavieso,22036,6,9,0,73,10,0,3,3,104
2022,Argañín,49012,10,8,1,45,6,0,12,3,85
2022,Argecilla,19039,23,29,0,86,7,3,9,19,176
2022,Argelaguer,17010,62,54,0,274,65,15,12,7,489
2022,Argelita,12015,12,7,0,72,17,0,6,1,115
2022,Argente,44028,12,17,0,118,2,0,7,3,159
2022,"Argentera, L'",43017,6,23,0,99,24,0,16,7,175
2022,Argentona,8009,744,728,3,6741,2104,23,422,180,10945
2022,Argençola,8008,33,44,0,128,38,1,8,8,260
2022,Argoños,39005,96,81,0,1134,171,10,51,44,1587
2022,Arguedas,31032,194,194,1,1192,129,16,150,53,1929
2022,Arguis,22037,14,10,0,78,9,0,3,3,117
2022,Arguisuelas,16024,25,10,0,87,8,1,8,2,141
2022,Argujillo,49013,13,32,6,162,13,0,11,6,243
2022,Argés,45016,220,232,0,3796,534,4,168,58,5012
2022,Aria,31033,0,11,0,34,3,1,2,3,54
2022,Ariany,7901,192,104,0,1323,114,11,76,13,1833
2022,Aribe,31034,7,13,0,41,4,1,1,9,76
2022,Arico,38005,1454,919,4,4992,495,12,156,202,8234
2022,Arija,9025,11,19,0,112,25,0,14,8,189
2022,Ariza,50034,94,100,0,549,53,7,57,30,890
2022,Ariño,44029,86,60,0,479,37,1,49,18,730
2022,Arjona,23006,412,627,5,2700,301,26,483,96,4650
2022,Arjonilla,23007,204,453,1,1772,232,9,456,49,3176
2022,Arlanzón,9026,31,36,0,285,38,0,14,12,416
2022,Armallones,19040,5,18,0,32,6,0,5,1,67
2022,Armañanzas,31035,5,11,0,49,2,0,6,4,77
2022,"Armentera, L'",17011,78,106,0,619,141,8,75,34,1061
2022,Armenteros,37035,25,26,0,140,16,1,12,10,230
2022,Armilla,18021,833,904,19,12030,3101,36,1411,144,18478
2022,Armiñón,1006,14,26,0,203,29,2,5,16,295
2022,Armuña,40022,20,23,0,197,25,1,12,9,287
2022,Armuña de Almanzora,4018,19,25,0,204,23,1,25,3,300
2022,Armuña de Tajuña,19041,26,29,0,185,35,7,11,3,296
2022,Arnedillo,26017,28,23,0,240,28,1,11,8,339
2022,Arnedo,26018,800,772,44,6715,861,37,444,164,9837
2022,Arnes,43018,35,73,0,221,46,3,42,19,439
2022,"Arnoia, A",32003,74,69,0,607,77,2,45,12,886
2022,Arnuero,39006,169,159,0,1505,199,10,109,74,2225
2022,Aroche,21008,255,158,0,1416,137,40,137,49,2192
2022,Arona,38006,6617,4768,138,49658,7217,70,2200,797,71465
2022,Arquillinos,49014,8,9,0,102,11,2,4,1,137
2022,Arquillos,23008,209,230,0,947,104,17,226,40,1773
2022,Arrabalde,49015,16,17,0,144,8,1,15,4,205
2022,Arraia-Maeztu,1037,87,117,0,514,46,9,12,50,835
2022,Arrancacepas,16025,0,2,0,16,2,0,0,0,20
2022,Arrankudiaga,48009,117,99,1,569,91,15,12,44,948
2022,Arrasate/Mondragón,20055,627,841,99,10616,976,22,317,276,13774
2022,Arratzu,48914,25,26,0,261,55,0,22,13,402
2022,Arratzua-Ubarrundia,1008,80,118,2,777,135,10,30,29,1181
2022,Arraya de Oca,9027,4,2,0,33,8,0,0,0,47
2022,Arrecife,35004,7289,4099,226,32282,3325,91,1286,843,49441
2022,Arredondo,39007,69,48,1,289,18,3,22,19,469
2022,Arres,25031,4,15,0,29,19,0,2,1,70
2022,Arriate,29020,268,257,0,2006,294,1,205,42,3073
2022,Arrieta,48010,52,51,0,417,77,0,18,11,626
2022,Arrigorriaga,48011,527,429,5,5614,570,33,121,204,7503
2022,Arroba de los Montes,13021,62,62,1,237,14,0,22,6,404
2022,Arroyo de San Serván,6012,242,342,15,2484,177,47,319,58,3684
2022,Arroyo de la Encomienda,47010,421,507,1,11739,1955,56,273,124,15076
2022,Arroyo de la Luz,10021,393,387,11,3194,247,16,374,80,4702
2022,Arroyo de las Fraguas,19042,3,9,0,26,3,0,0,2,43
2022,Arroyo del Ojanco,23905,211,347,0,1114,124,5,78,24,1903
2022,Arroyomolinos,10023,93,88,0,550,43,2,86,28,890
2022,Arroyomolinos,28015,804,1381,6,18086,2375,84,235,271,23242
2022,Arroyomolinos de León,21009,99,70,0,493,54,6,96,27,845
2022,Arroyomolinos de la Vera,10022,84,40,0,270,17,1,14,29,455
2022,Arruazu,31037,13,11,0,72,5,2,4,7,114
2022,Arróniz,31036,117,104,0,667,89,8,47,40,1072
2022,Arrúbal,26019,254,131,0,512,37,115,26,29,1104
2022,Arsèguel,25032,14,12,0,60,19,0,2,2,109
2022,Artajona,31038,145,113,0,956,84,8,66,71,1443
2022,Artana,12016,178,94,0,1008,103,5,85,22,1495
2022,Artazu,31039,18,12,0,71,11,2,3,5,122
2022,Artea,48023,46,71,0,427,36,19,3,80,682
2022,Arteixo,15005,1572,1359,28,18579,2046,149,693,604,25030
2022,Artenara,35005,157,96,8,909,163,10,42,21,1406
2022,Artesa de Lleida,25033,108,98,0,898,137,1,61,18,1321
2022,Artesa de Segre,25034,386,341,2,2167,285,47,114,117,3459
2022,Artieda,50035,11,14,0,62,3,0,3,5,98
2022,Artzentales,48008,77,106,0,484,64,6,12,36,785
2022,Artziniega,1004,99,126,0,1055,125,2,37,49,1493
2022,Artà,7006,940,505,81,5720,1240,2,981,94,9563
2022,Artés,8010,359,372,0,3373,543,20,218,145,5030
2022,Arucas,35006,3371,1772,35,19232,3453,43,1057,829,29792
2022,Arzúa,15006,398,352,14,3850,268,56,294,127,5359
2022,Arándiga,50032,44,25,0,136,18,0,27,13,263
2022,Arén,22035,45,60,0,191,25,1,15,13,350
2022,Arévalo,5016,452,444,21,4578,421,172,208,96,6392
2022,Arévalo de la Sierra,42027,12,18,0,57,3,1,0,1,92
2022,Ascó,43019,173,128,0,1006,215,6,201,64,1793
2022,Aspa,25036,29,17,0,146,23,0,16,11,242
2022,Aspariegos,49016,8,19,0,167,17,0,8,3,222
2022,Asparrena,1009,145,152,1,946,58,13,39,47,1401
2022,Aspe,3019,1146,839,5,10898,1558,63,1071,122,15702
2022,Asteasu,20014,152,166,1,920,173,30,43,61,1546
2022,Astigarraga,20903,550,579,1,3747,1203,43,170,257,6550
2022,"Astillero, El",39008,864,687,0,9643,1245,89,321,187,13036
2022,Astorga,24008,619,601,31,5855,720,75,339,149,8389
2022,Astudillo,34017,60,85,0,668,102,0,74,35,1024
2022,Asturianos,49017,13,25,0,140,13,0,22,4,217
2022,Asturias ( municipio sin especificar) ,33000,5,10,0,47,8,0,3,1,74
2022,Asín,50036,4,8,0,50,11,0,4,1,78
2022,Atajate,29021,28,15,0,83,8,0,9,6,149
2022,Atalaya,6013,14,19,0,178,18,0,21,4,254
2022,Atalaya del Cañavate,16026,8,14,0,57,13,1,8,1,102
2022,"Atalaya, La",37037,22,14,0,86,10,0,8,3,143
2022,Atanzón,19043,11,27,27,65,13,2,3,7,155
2022,Atapuerca,9029,19,24,0,149,13,1,2,8,216
2022,Ataquines,47011,62,58,0,460,43,37,24,19,703
2022,Atarfe,18022,1017,980,5,9863,1854,130,985,110,14944
2022,Ataun,20015,101,150,0,811,60,5,22,53,1202
2022,"Atazar, El",28016,9,10,1,106,10,0,1,9,146
2022,Atea,50037,16,38,0,120,16,0,6,3,199
2022,Ateca,50038,133,134,0,958,121,37,86,49,1518
2022,Atez/Atetz,31040,23,33,0,155,27,2,3,4,247
2022,Atienza,19044,51,58,1,270,25,3,21,19,448
2022,Atxondo,48091,107,141,0,866,82,4,23,37,1260
2022,Atzeneta d'Albaida,46003,93,86,5,728,132,12,132,18,1206
2022,Atzeneta del Maestrat,12001,201,155,0,743,87,3,102,37,1328
2022,Aulesti,48070,74,82,0,429,87,4,15,39,730
2022,Auritz/Burguete,31058,24,52,0,161,12,1,5,7,262
2022,Ausejo,26020,74,77,0,449,23,3,24,17,667
2022,Ausejo de la Sierra,42028,15,16,0,49,5,0,2,3,90
2022,"Ausines, Los",9030,10,11,0,258,10,1,1,3,294
2022,Autilla del Pino,34018,22,16,0,172,12,0,9,9,240
2022,Autillo de Campos,34019,12,7,0,108,14,1,9,4,155
2022,Autol,26021,332,298,0,2092,204,22,91,87,3126
2022,Auñón,19045,11,26,0,71,18,1,13,7,147
2022,Aveinte,5017,8,10,0,66,6,8,9,9,116
2022,Avellaneda,5018,0,5,0,16,1,0,3,1,26
2022,"Avellanes i Santa Linya, Les",25037,72,78,0,318,66,8,20,26,588
2022,Avellanosa de Muñó,9032,12,10,0,103,9,0,3,2,139
2022,Avila ( municipio sin especificar) ,5000,0,0,0,3,0,0,0,0,3
2022,Avilés,33004,2442,2663,64,40263,4071,440,1323,919,52185
2022,Avinyonet de Puigventós,17012,128,188,0,1081,253,11,55,21,1737
2022,Avinyonet del Penedès,8013,175,159,0,1148,286,24,73,57,1922
2022,Avinyó,8012,198,195,0,1328,234,26,78,51,2110
2022,Avià,8011,217,296,4,1473,347,7,110,83,2537
2022,Avión,32004,71,220,0,1707,71,3,37,39,2148
2022,Ayala/Aiara,1010,258,277,0,1825,231,10,62,133,2796
2022,Ayamonte,21010,875,855,37,10629,1707,26,1870,174,16173
2022,Ayegui/Aiegi,31041,113,152,0,1344,192,8,58,59,1926
2022,Ayerbe,22039,122,84,6,502,49,17,32,30,842
2022,Ayllón,40024,154,170,0,697,111,26,47,71,1276
2022,Ayna,2011,65,77,6,301,151,1,132,17,750
2022,Ayora,46044,603,353,24,2764,466,49,540,81,4880
2022,Ayoó de Vidriales,49018,30,30,0,177,16,0,8,6,267
2022,Ayuela,34020,6,4,0,39,0,2,1,2,54
2022,Ayódar,12017,12,13,0,99,12,0,21,2,159
